object obsid mode pc1 pc1_err pc2 pc2_err hue hue_err hardness hardness_err
gx_340p0 80020-02-08-00 binned 29.5656476822 4.23895895898 0.0788230982186 0.004092676676 177.979766132 5.38868835484 0.88944 0.00061
gx_340p0 80020-02-09-00 binned 0.770184885208 0.276884209022 0.0264571655517 0.00775951678363 256.907178962 13.4890812934 0.63568 0.00058
gx_349p2 30043-01-20-00 event 0.230622761056 0.0843349640711 0.137098239507 0.0201460996881 293.087971826 7.93535991019 0.64184 0.00082
gx_349p2 90022-03-04-01 binned 0.101481189192 0.0346409188345 0.291706272347 0.0418061101692 308.3627031 5.09930569748 0.66642 0.00052
gx_349p2 96378-04-01-00 binned 0.29667665307 0.125763081054 0.217659102329 0.0491638639632 299.905560006 11.432057205 0.65728 0.00053
gx_5m1 20055-01-01-00 binned 2.84406261056 0.778070142313 0.121362628747 0.00871007604288 244.350187355 24.4680376245 0.71769 0.00039
gx_5m1 20055-01-02-00 binned 7.34382592855 1.54661085918 0.104651759479 0.00665367035309 206.685550012 17.1560726782 0.76693 0.00043
gx_5m1 20055-01-04-00 binned 1.81143161252 0.45235990134 0.101096541125 0.0128203451159 256.337430764 16.755800398 0.66515 0.00037
gx_5m1 20055-01-05-00 binned 1.02036584719 0.228609422984 0.123126888273 0.0154033967733 273.767844122 11.6735569559 0.66159 0.00038
HJ1900d1_2455 91015-01-03-00 event 20.1109264162 4.66451405714 0.380153266121 0.0363672529492 141.758132389 8.67397251177 1.36375 0.00829
HJ1900d1_2455 91015-01-03-01 event 23.1307589594 2.79642783007 0.436755524034 0.0226452522826 136.33722571 4.19316875285 1.38503 0.00411
HJ1900d1_2455 91015-01-03-02 event 16.6146773849 2.44388211383 0.510199343397 0.0355374120933 129.851263615 7.1269014246 1.37227 0.00558
HJ1900d1_2455 91015-01-03-03 event 24.3069722525 3.48502604456 0.370012047869 0.0232860199476 141.911993018 5.04553172205 1.38013 0.00459
HJ1900d1_2455 91015-01-03-04 event 31.1032678754 5.93709693869 0.277287647996 0.0205248550868 149.320731191 5.69015624698 1.36695 0.00539
HJ1900d1_2455 91015-01-03-05 event 31.7750747259 5.47716291229 0.259400769714 0.0164539115381 150.99624817 5.02595901949 1.349 0.00509
HJ1900d1_2455 91015-01-03-06 event 28.9216627189 5.03042800586 0.258721778653 0.019143250573 151.83674191 5.91217317245 1.37374 0.00447
HJ1900d1_2455 91015-01-04-00 event 35.8067315956 9.94283880227 0.258545856323 0.0270241068883 150.201638163 7.65182973214 1.33332 0.00728
HJ1900d1_2455 91057-01-01-00 event 21.2134699262 5.45773622417 0.45587264363 0.0517462593789 134.824945417 9.68469548971 1.34826 0.00849
HJ1900d1_2455 91057-01-01-01 event 15.3803276952 3.58439123387 0.41139523433 0.0463762934141 139.571799162 12.2296084452 1.38836 0.00873
HJ1900d1_2455 91057-01-02-00 event 13.7361803683 3.04047514303 0.504473655481 0.0557288750794 129.551980653 13.2266344054 1.36142 0.00783
HJ1900d1_2455 91057-01-02-01 event 16.8698379236 4.68795157973 0.518811020318 0.0679509353449 129.18901728 13.2829903112 1.36869 0.01117
HJ1900d1_2455 91057-01-02-03 event 45.2920107188 11.9738111724 0.191503072121 0.0178467769477 155.51869899 6.82434730471 1.35635 0.00706
HJ1900d1_2455 91057-01-05-00 event 41.8985387772 12.2256368846 0.155694458631 0.0179460361558 160.655096681 8.73503061575 1.33447 0.00681
HJ1900d1_2455 91057-01-05-01 event 45.2468525645 13.6790137636 0.230618084415 0.0252565397827 151.369815646 7.43292640175 1.35424 0.0071
HJ1900d1_2455 91057-01-05-02 event 31.361931887 8.11563094086 0.258879641281 0.0275647105344 151.15361936 8.18118323197 1.35451 0.00715
HJ1900d1_2455 91057-01-05-03 event 14.0783620305 2.87975185835 0.491104399564 0.0491949503225 131.014575332 11.6906521027 1.36578 0.00765
HJ1900d1_2455 91057-01-05-04 event 14.4435180408 3.21243096471 0.659216192239 0.0763411151935 117.177037488 14.0060854164 1.35458 0.00819
HJ1900d1_2455 91057-01-06-00 event 17.8752300183 4.06441302233 0.481029956772 0.0505565130793 132.566413718 10.1078624447 1.35864 0.0079
HJ1900d1_2455 91057-01-06-01 event 24.1325279622 6.74613006406 0.430327480146 0.0534884016893 136.810130647 9.80361456469 1.37933 0.01036
HJ1900d1_2455 91057-01-06-02 event 36.132671982 9.57819529663 0.341576700655 0.032943261956 142.77695158 6.41786580814 1.33603 0.00735
HJ1900d1_2455 91057-01-06-03 event 23.1422161365 6.04214173332 0.300224669594 0.0353377186169 149.18890914 10.2454688401 1.36104 0.0074
HJ1900d1_2455 91057-01-06-04 event 17.0827916492 3.42021455058 0.377987679416 0.0315918108466 142.820140563 8.56783862687 1.35881 0.00696
HJ1900d1_2455 91057-01-07-00 event 17.8797610088 4.28665025845 0.327187455333 0.0336175603763 148.372596312 10.66790078 1.3485 0.00741
HJ1900d1_2455 91057-01-07-01 event 21.8198061488 5.07201469756 0.295315869403 0.0279557265499 150.256442101 8.8856697162 1.37024 0.00753
HJ1900d1_2455 91057-01-07-02 event 37.6507105342 9.57827017848 0.202313447061 0.017831837583 155.855529713 7.11906008958 1.33192 0.00654
HJ1900d1_2455 91057-01-07-03 event 24.6274963361 6.12773582714 0.288103157818 0.0262040958484 149.995427305 8.18638718719 1.35606 0.00679
HJ1900d1_2455 91057-01-07-04 event 20.5740804943 4.42724172172 0.409270296984 0.0361723126758 138.891850471 7.76182262894 1.37288 0.00692
HJ1900d1_2455 91057-01-08-00 event 17.4801358355 5.28570018367 0.324344951968 0.0440024120216 148.936497108 14.243037648 1.36612 0.00929
HJ1900d1_2455 91057-01-08-01 event 21.1093643033 6.15405794909 0.329703774385 0.0392253773023 146.703196022 10.9497987312 1.32096 0.00859
HJ1900d1_2455 91057-01-08-02 event 26.0581565858 6.75896269163 0.249880884334 0.0237649986989 153.802247974 8.75777264136 1.35863 0.00676
HJ1900d1_2455 91057-01-08-03 event 33.0774361077 10.8223292152 0.222880191273 0.029274017786 154.652701072 10.333499682 1.35853 0.00833
HJ1900d1_2455 91057-01-08-04 event 30.2926253393 8.21567926734 0.235644189237 0.0223643503108 154.001586828 8.2543192158 1.33279 0.00649
HJ1900d1_2455 91057-01-09-00 event 22.7194041298 5.34819920747 0.297527210267 0.0300705917886 149.644430933 9.04802019885 1.33284 0.00683
HJ1900d1_2455 91057-01-09-03 event 19.5714376874 4.3251019071 0.385400213571 0.0366477323133 141.353597565 8.7325503441 1.35588 0.00702
HJ1900d1_2455 91057-01-10-00 event 13.8404016749 3.27532856077 0.487803364269 0.0583909325512 131.297746972 14.1650902091 1.35222 0.00772
HJ1900d1_2455 91057-01-10-01 event 12.4598599895 2.47356587172 0.555377109416 0.0545596382165 123.726858104 13.2506576858 1.36936 0.00753
HJ1900d1_2455 91057-01-10-02 event 12.7834098824 2.51720575184 0.485473425596 0.0432320542886 131.278393897 11.3667449893 1.34111 0.00653
HJ1900d1_2455 91057-01-10-03 event 17.1630614287 4.43848863625 0.478429833734 0.0591662742562 132.724672657 12.2492394843 1.34848 0.00884
HJ1900d1_2455 91057-01-11-00 event 16.1489569202 3.20542092006 0.605127787619 0.0487848229561 122.259317255 9.09360683053 1.35092 0.00642
HJ1900d1_2455 91057-01-12-00 event 14.3510170984 2.99973454137 0.478611564655 0.0371371748909 132.353984166 8.90866384323 1.36764 0.00617
HJ1900d1_2455 91057-01-14-00 event 41.4991033911 10.9111436311 0.206824659178 0.0172335185843 154.509586687 6.60697349438 1.33712 0.006
HJ1900d1_2455 91057-01-15-00 event 31.212798534 8.73223452139 0.176462480374 0.0201158201908 161.044074474 9.80957916384 1.33411 0.00603
HJ1900d1_2455 91059-03-03-03 event 26.6565911826 6.79491442314 0.24757166053 0.0270524377633 153.847184635 9.3001235357 1.36393 0.00885
HJ1900d1_2455 91432-01-01-00 event 16.8415626367 2.47225097023 0.463353202358 0.0267858724904 134.08542279 5.80072235251 1.36151 0.00436
HJ1900d1_2455 92049-01-04-00 event 28.1067027859 7.97334887692 0.363627934166 0.0413842623697 141.905720467 8.45733063824 1.3687 0.00677
HJ1900d1_2455 92049-01-05-00 event 13.1722716004 2.74783744905 0.458201128425 0.0480642221886 134.474115678 12.9373631854 1.35243 0.00673
HJ1900d1_2455 92049-01-06-00 event 11.3905266093 2.56635035746 0.578732425949 0.0518057795728 120.252053807 14.3313370149 1.34671 0.00689
HJ1900d1_2455 92049-01-08-00 event 19.0118899643 3.49598964378 0.410056363982 0.0288307598874 139.028911307 6.53240245098 1.36329 0.00611
HJ1900d1_2455 92049-01-09-00 event 20.2326832278 3.64388164388 0.444274661832 0.0314802521915 135.804404585 6.23913601927 1.35412 0.00616
HJ1900d1_2455 92049-01-10-00 event 56.2569115953 17.8883149421 0.191810704026 0.0180994448266 153.852101496 6.74013171526 1.32639 0.0057
HJ1900d1_2455 92049-01-15-00 event 45.317887804 14.0107177028 0.139322611344 0.0140489447109 162.119319673 8.51042758361 1.34891 0.00708
HJ1900d1_2455 92049-01-17-00 event 39.0874495726 12.2896753337 0.129084345051 0.0157425280826 165.22672545 10.0467869093 1.34065 0.00689
HJ1900d1_2455 92049-01-18-00 event 30.6899396777 8.57263932124 0.133296621718 0.0160143895205 167.596496071 10.5226111601 1.3238 0.00655
HJ1900d1_2455 92049-01-20-00 event 42.3725632411 10.6580662827 0.204772539945 0.0206554392104 154.568509984 7.05402910634 1.35793 0.00655
HJ1900d1_2455 92049-01-22-00 event 24.2025213995 5.7199387847 0.284068599685 0.0267311602789 150.59155205 8.38120919119 1.35108 0.00634
HJ1900d1_2455 92049-01-23-00 event 28.2508816473 7.05710649536 0.24091990735 0.021984299497 154.054325495 8.07623322334 1.36277 0.00644
HJ1900d1_2455 92049-01-24-00 event 16.3237613743 3.45074723281 0.544774819436 0.0479817482454 126.895523711 9.37145717401 1.36267 0.00663
HJ1900d1_2455 92049-01-25-00 event 38.0779687226 9.42479763057 0.168878812449 0.0161551801502 159.877674671 7.61195557026 1.33984 0.00571
HJ1900d1_2455 92049-01-36-00 event 26.2655528478 7.29475326104 0.397603863646 0.0464588656817 139.290404339 8.84753462337 1.35833 0.00718
HJ1900d1_2455 92049-01-39-00 event 25.6247217733 5.98828055428 0.231145138872 0.0233850446624 156.240020987 8.98046611818 1.35868 0.00632
HJ1900d1_2455 92049-01-40-00 event 33.8727339343 9.16417326837 0.184310607533 0.0173558975567 159.096153921 8.36835185442 1.35629 0.00614
HJ1900d1_2455 92049-01-51-00 event 23.4254382005 7.6909066147 0.488839838904 0.102305799206 132.406092375 16.787305304 1.38495 0.01028
HJ1900d1_2455 92049-01-53-00 event 30.5245807145 9.15634432106 0.249576889111 0.0266965495483 152.375483729 8.95216852191 1.35379 0.00736
HJ1900d1_2455 93030-01-20-00 event 22.0452895528 6.54728502615 0.413127263533 0.0744653831809 138.384906835 15.0238168106 1.33159 0.00948
HJ1900d1_2455 93030-01-21-00 event 17.3278300057 3.76182776786 0.498596520057 0.052540719492 130.986087337 10.400419981 1.37257 0.00769
HJ1900d1_2455 93030-01-24-00 event 18.9163000222 4.15450497863 0.393562857923 0.0418668762493 140.674112978 9.90900046322 1.34863 0.00546
HJ1900d1_2455 93030-01-25-01 event 31.5456453431 7.62489882725 0.258842746894 0.0263925562633 151.111464061 7.74420051918 1.3506 0.0054
HJ1900d1_2455 93030-01-27-00 event 36.1988372045 10.6881316829 0.190113901126 0.0215093407337 157.688126054 9.0374301017 1.3229 0.00531
HJ1900d1_2455 93030-01-44-00 event 17.1652388431 4.247271381 0.443896034305 0.0523867509382 135.940084329 11.6703309761 1.33993 0.00623
HJ1900d1_2455 93030-01-45-00 event 32.9884929858 8.48111359921 0.281757375722 0.0295000453996 148.478427021 7.62487954622 1.35215 0.00571
HJ1900d1_2455 93030-01-46-00 event 16.7511213405 5.11215032081 0.424484039234 0.065777814812 137.910745658 15.6418173196 1.35801 0.00638
HJ1900d1_2455 93030-01-48-00 event 23.9908173101 6.36611922328 0.342951995869 0.0383049613666 144.518279758 9.24181915644 1.36378 0.00586
HJ1900d1_2455 93030-01-49-00 event 26.234994554 5.83505819611 0.38824966715 0.042143315572 140.063650985 8.21099236072 1.36194 0.00558
HJ1900d1_2455 93030-01-50-00 event 35.2401098451 8.96286551648 0.260613143047 0.0238427127087 150.107300118 6.84843622784 1.34732 0.0058
HJ1900d1_2455 93030-01-51-00 event 29.8497981776 7.63907345113 0.171696359919 0.0179158963235 162.23700789 9.28408309021 1.34558 0.00523
HJ1900d1_2455 93030-01-53-00 event 38.2231886845 9.31408227027 0.17859480624 0.0169619566798 158.590174878 7.40164261373 1.36025 0.00603
HJ1900d1_2455 93030-01-54-00 event 51.2145469222 14.6444671541 0.119238461265 0.0113292911799 163.831355153 7.66787361521 1.30722 0.0055
HJ1900d1_2455 93451-01-06-00 event 48.1073696167 15.2759059854 0.157315663939 0.0176071475215 159.125715538 8.40834615457 1.32993 0.00637
HJ1900d1_2455 93451-01-08-00 event 28.6314072526 7.33528626569 0.199824053211 0.0216082581599 158.950363302 9.36952776777 1.3497 0.00624
HJ1900d1_2455 93451-01-09-00 event 23.8056612067 6.80179881484 0.162108989131 0.0209579645324 166.774879765 12.5766642691 1.34653 0.00582
HJ1900d1_2455 94030-01-06-00 event 15.7636564717 5.04586900284 0.197433605258 0.0426145488235 168.663771687 22.1916343547 1.38201 0.00974
HJ1900d1_2455 94030-01-21-00 event 23.6733541919 7.43033358965 0.275732240597 0.0434479008717 151.739049433 13.4196267786 1.34881 0.00842
HJ1900d1_2455 94030-01-22-00 event 16.8997185972 4.47655643686 0.359225798639 0.054612329755 145.040833455 15.4299661094 1.35185 0.00776
HJ1900d1_2455 94030-01-23-00 event 19.2344496736 4.68175852403 0.494806558579 0.0670263042937 131.575209543 12.3655444039 1.34713 0.00673
HJ1900d1_2455 94030-01-24-00 event 14.6978681467 3.65542702897 0.476901287008 0.056812454148 132.581072147 13.3540287484 1.37012 0.00677
HJ1900d1_2455 94030-01-25-00 event 15.3810501756 3.27399668573 0.670788169072 0.069601947446 117.296588033 12.1242595084 1.34325 0.00596
HJ1900d1_2455 94030-01-26-00 event 10.757842258 2.82001331825 0.590414597284 0.0923769944364 118.110280732 24.448460884 1.35579 0.00598
HJ1900d1_2455 94030-01-27-00 event 30.1584341698 9.88425946471 0.235995328506 0.0364065676072 154.002661457 11.87711245 1.34539 0.00522
HJ1900d1_2455 94030-01-28-00 event 30.1540553191 8.97728541966 0.208562694926 0.0233250739499 157.269739956 9.84834910677 1.35174 0.00549
HJ1900d1_2455 94030-01-29-00 event 14.3707146123 3.09281173074 0.638068564527 0.0740015098544 118.578352363 13.8701412873 1.36507 0.00619
HJ1900d1_2455 94030-01-30-00 event 14.7246832981 3.16570191688 0.462400812207 0.0465775867879 134.081214588 11.2543249978 1.36217 0.00585
HJ1900d1_2455 94030-01-31-00 event 23.881674859 6.45820877134 0.35432570106 0.0347738685562 143.44848725 8.22215060132 1.35554 0.00542
HJ1900d1_2455 94030-01-32-00 event 22.424314092 5.41419547129 0.327523047336 0.0325412538277 146.501324444 8.76592359016 1.3698 0.00571
HJ1900d1_2455 94030-01-34-00 event 14.7639821809 3.72825984603 0.414123053893 0.0663286853398 139.411219683 17.8740695152 1.35597 0.00584
HJ1900d1_2455 94030-01-36-00 event 31.1901062065 8.46814441566 0.192007099028 0.0201444652838 158.997007896 9.12246381245 1.36387 0.00525
HJ1900d1_2455 94030-01-37-00 event 43.5849957388 13.1715527881 0.203696087443 0.0228697331684 154.461655007 8.01850367845 1.33145 0.00538
HJ1900d1_2455 94030-01-38-00 event 37.0757355661 9.79694953556 0.227830880312 0.0191027984174 153.124275497 6.8203963312 1.34136 0.00527
HJ1900d1_2455 95030-01-29-00 event 35.0341180798 11.2474880563 0.306422650316 0.0440841373042 145.849910493 9.72264063186 1.35063 0.00696
HJ1900d1_2455 95030-01-32-00 event 18.4466209408 4.19681638998 0.51303623441 0.0585822605131 130.008063302 10.7889895223 1.34074 0.0064
HJ1900d1_2455 95030-01-35-00 event 37.8029647121 11.6487964061 0.150755854002 0.0183137160018 162.417499061 9.82601393834 1.33508 0.00548
HJ1900d1_2455 95030-01-39-00 event 25.8619742171 7.40323141218 0.192039649732 0.0265296873039 161.237455749 12.0148763534 1.32262 0.00659
HJ1900d1_2455 95030-01-45-00 event 11.5767548318 2.89550967928 0.468415721546 0.0856920632553 133.059718875 25.6554733046 1.36393 0.00627
HJ1900d1_2455 96030-01-01-01 event 20.5621301282 5.71958722163 0.447725991611 0.0560382634538 135.503231015 10.8996864373 1.34102 0.00652
HJ1900d1_2455 96030-01-07-00 event 27.7679485534 6.70007402781 0.295954171801 0.0259643889745 148.243415486 7.19546228946 1.35304 0.00575
HJ1900d1_2455 96030-01-11-00 event 17.9426799779 5.66293258954 0.257754111049 0.0373740565092 157.299165636 15.9195320319 1.34799 0.00756
HJ1900d1_2455 96030-01-14-00 event 19.3064759679 5.47206566364 0.30892824096 0.041590451178 149.826449397 13.0855917724 1.34468 0.00688
HJ1900d1_2455 96030-01-16-00 event 17.7886376869 3.82985181103 0.401358208955 0.041468828428 140.114330416 10.0391138302 1.32978 0.00562
HJ1900d1_2455 96030-01-17-00 event 20.9198100803 6.27621484693 0.332681837949 0.0582730892395 146.447570163 15.3330694818 1.36073 0.00627
HJ1900d1_2455 96030-01-18-00 event 29.6569168254 8.24026237298 0.228948221103 0.0244302924205 154.979398911 9.10092400411 1.35103 0.00553
HJ1900d1_2455 96030-01-19-00 event 24.6894399043 6.57417520744 0.227930724549 0.0288221413489 157.069420681 11.0943629454 1.33692 0.00635
HJ1900d1_2455 96030-01-20-00 event 25.0848236648 7.17848400399 0.265576647385 0.0335425856731 152.353509361 10.8523314062 1.3518 0.00641
HJ1900d1_2455 96030-01-21-00 event 14.1689581464 3.10380931139 0.453010209568 0.0468946287906 135.07894123 11.9513009304 1.35647 0.00603
HJ1900d1_2455 96030-01-22-00 event 9.81597122928 2.1165663043 0.610694212557 0.0625316125433 114.041649441 19.5119169906 1.36775 0.00621
HJ1900d1_2455 96030-01-23-00 event 23.9920790201 6.61441716345 0.26280378419 0.0323245350926 153.113675273 10.8880895403 1.34073 0.00618
HJ1900d1_2455 96030-01-24-00 event 17.2974722351 3.80509559529 0.323487379075 0.0343228085804 149.147583057 11.0641786024 1.33222 0.00537
HJ1900d1_2455 96030-01-25-00 event 22.0879420332 6.33402908866 0.316948780227 0.0382111280638 147.740245743 10.8282353679 1.34599 0.00619
HJ1900d1_2455 96030-01-27-00 event 16.7212398319 4.13939606817 0.291298903982 0.044525567662 153.711350795 15.7704587921 1.33511 0.00503
HJ1900d1_2455 96030-01-33-00 event 18.7714110421 4.64863858063 0.371085557223 0.0413568208144 143.036544513 10.6099935212 1.35046 0.00607
HJ1900d1_2455 96030-01-34-00 event 19.9496037512 4.87425947421 0.298661178263 0.0337501329052 150.728604474 10.891298384 1.36062 0.00604
IGR_J00291p5934 90052-03-01-00 gx1 2.9184662973 0.901542858485 0.731670981214 0.115780817844 2.53812843753 51.2639124753 1.55871 0.0099
IGR_J00291p5934 90052-03-01-05 gx1 2.40030379624 0.254779310421 1.01684034437 0.0532547982571 6.90012038045 11.5225335591 1.50183 0.00396
IGR_J00291p5934 90052-03-01-06 gx1 2.05664158188 0.349220406587 1.00478679326 0.0830624653889 0.281748368841 15.7937672224 1.48962 0.00326
IGR_J00291p5934 90052-03-01-14 gx1 2.42070102676 0.54557222533 0.921228620568 0.0916196504728 3.60461446061 25.3506404832 1.48241 0.00745
IGR_J00291p5934 90425-01-01-01 event 2.48911432421 0.741079353355 0.906105154337 0.146549137081 4.22955251644 35.9674527669 1.50034 0.0142
IGR_J00291p5934 90425-01-01-02 event 2.23607616393 0.358479643327 1.04453484281 0.0779387992653 4.84152475607 15.9173177293 1.4894 0.00642
IGR_J00291p5934 90425-01-01-08 event 2.16462186381 0.246887573716 1.02942000542 0.059034233663 3.06097784478 11.1516511162 1.49969 0.00475
IGR_J00291p5934 90425-01-01-09 event 2.09950513984 0.318265707456 1.04903299945 0.0815452543466 2.55116944591 14.3499021679 1.45413 0.00613
IGR_J00291p5934 90425-01-01-10 event 2.06217996913 0.189901646421 1.10187514398 0.050007365627 3.51548333986 8.38217133121 1.47965 0.00368
IGR_J00291p5934 90425-01-01-11 event 1.8669639327 0.313818614665 1.16310581752 0.115757448566 1.7991748613 14.3228080939 1.4667 0.00898
IGR_J00291p5934 90425-01-01-12 event 2.62077501874 0.630346510743 1.02652394455 0.134647107018 11.2823170983 28.6149117812 1.48652 0.01058
IGR_J00291p5934 90425-01-01-13 event 1.9588919147 0.160593393568 1.16862254192 0.0501447085165 3.53655297085 7.07313664834 1.47221 0.004
IGR_J00291p5934 90425-01-01-15 event 2.13083166644 0.405292840219 1.02699728618 0.0995123577865 2.37570523529 18.3681399828 1.4855 0.00916
IGR_J00291p5934 90425-01-02-00 event 1.72946401539 0.219019575847 1.17424351887 0.0907210177144 359.711243797 10.2153164028 1.46202 0.00696
IGR_J00291p5934 90425-01-02-03 event 1.3193650671 0.165787675668 1.43612857702 0.125756033635 358.102362836 8.37547512 1.434 0.0086
IGR_J00291p5934 90425-01-02-04 event 1.52711812708 0.266003150721 1.36295614642 0.150398324196 0.392553237299 12.4868326047 1.45323 0.0097
IGR_J00291p5934 90425-01-02-05 event 1.60028331579 0.301167861473 1.07975050507 0.113021518669 354.866347601 14.1371939803 1.45342 0.00984
IGR_J00291p5934 90425-01-02-06 event 0.826469596897 0.163066496595 0.621916223408 0.165806272736 325.514305572 20.2014809039 1.38668 0.01819
IGR_J00291p5934 90425-01-02-07 event 2.66715004922 0.728953521261 1.382867311 0.206379785347 19.6773934593 27.3040702675 1.43763 0.01176
IGR_J00291p5934 90425-01-02-08 event 2.0448250198 0.496312863353 1.20699303501 0.176638283209 5.97414154313 21.9845020715 1.43469 0.01274
IGR_J00291p5934 90425-01-02-09 event 1.27064530368 0.25783922145 1.66753733339 0.290127158305 0.73117409961 13.7447109593 1.42375 0.0132
IGR_J00291p5934 90425-01-02-11 event 1.34287762305 0.384172220569 1.38929217393 0.356274015764 357.681031459 21.6160238401 1.37524 0.02037
IGR_J00291p5934 90425-01-02-12 event 1.31768594589 0.152208097929 1.58345327048 0.24235875348 0.401989114966 10.1712407077 1.40871 0.00969
IGR_J00291p5934 90425-01-02-13 event 1.62761219781 0.284676148425 1.68940064116 0.459915772868 7.15970562555 17.1758003214 1.40827 0.01705
IGR_J00291p5934 90425-01-02-15 event 1.56025569274 0.290245230728 1.18891027597 0.135555712186 357.170235915 13.8638031465 1.48995 0.01021
IGR_J00291p5934 90425-01-02-16 event 1.70157401623 0.164929678337 1.37336754568 0.0858297753025 3.58950854871 7.47102506421 1.45103 0.00559
IGR_J00291p5934 90425-01-02-18 event 0.60772419328 0.122616743678 0.868167508939 0.285271725838 332.922133455 19.9423846958 1.39434 0.01494
IGR_J00291p5934 93013-07-02-00 gx1 2.21802738955 0.701226039338 1.04421384869 0.205040152196 4.50737570459 32.7575128185 1.52092 0.00862
IGR_J00291p5934 93013-07-03-01 event 1.21734587019 0.179612929576 1.43294090333 0.143000034342 356.242551869 9.29101836305 1.47806 0.00778
IGR_J00291p5934 93013-07-03-02 event 1.1996240239 0.270333900783 1.37225447864 0.357763517228 354.842489071 18.8496938133 1.43987 0.01577
IGR_J00291p5934 93013-07-04-00 event 1.62961042749 0.477418272565 1.34733159606 0.228019437635 1.85808280128 21.4993239163 1.47671 0.01283
IGR_J00291p5934 93013-07-04-01 event 1.39618698347 0.207784638502 1.14511311695 0.0889545709287 353.243907248 9.74699956221 1.47216 0.00785
IGR_J00291p5934 93013-07-05-00 event 1.19692505626 0.132319613884 1.30993361877 0.090834448765 353.590828274 6.8073949696 1.48818 0.0063
IGR_J00291p5934 93013-07-06-00 event 1.34433867813 0.325873426683 1.50148718213 0.260591077983 359.626369603 16.2912742032 1.50267 0.01295
IGR_J00291p5934 93013-07-17-01 gx1 1.17693920371 0.355256339522 1.32070452163 0.383866022835 353.45400928 22.655436907 1.48374 0.01873
IGR_J00291p5934 93013-07-17-02 gx1 1.75902153449 0.21277396654 1.44254481763 0.116167139395 5.79356970176 9.42675375634 1.46965 0.00545
IGR_J00291p5934 93013-07-19-00 gx1 1.55383170396 0.515240267101 1.28963303769 0.241383888353 359.376483318 23.6472228785 1.45805 0.01541
IGR_J00291p5934 93013-07-19-02 gx1 1.70162274229 0.342422961918 1.24613447508 0.22074732119 0.967586652696 17.8353736624 1.48026 0.01606
IGR_J00291p5934 93013-07-20-01 gx1 2.24922590765 0.482766189422 1.3751258399 0.172269201628 12.818761472 19.4886111888 1.50386 0.01084
IGR_J00291p5934 93013-07-20-02 gx1 1.9082392007 0.448222384387 1.4826545065 0.305410575897 8.94130024317 20.2925403743 1.45825 0.01734
IGR_J00291p5934 93013-07-20-03 gx1 1.96635333518 0.31822881944 1.33085362789 0.144429390773 7.28467338213 13.9863130332 1.48432 0.00904
IGR_J17480m2446 50054-06-04-01 event 1.00957175308 0.198593529467 1.58403065279 0.160173689664 354.833344181 10.0043692957 1.41261 0.00389
IGR_J17480m2446 50054-06-04-02 event 0.23974161272 0.0743664727543 1.4716425988 0.146693098154 336.835613069 6.16771971661 1.59998 0.00462
IGR_J17480m2446 50054-06-06-00 event 0.11093578444 0.0243916694193 1.546837976 0.299828038361 333.306409826 6.64093115986 0.81142 0.00065
IGR_J17480m2446 50054-06-07-01 event 0.392309683849 0.158771508926 0.0907536468417 0.0153381135072 281.636062191 11.8821354786 0.75079 0.00104
IGR_J17480m2446 95437-01-02-00 event 0.274631938211 0.0559933469759 0.0288247000138 0.00418105142931 270.457807215 5.92472205223 1.01368 0.00063
IGR_J17480m2446 95437-01-03-00 event 0.517955514094 0.15226806848 0.0510132853148 0.00768068004159 269.747175736 10.0392122318 0.92952 0.00108
IGR_J17480m2446 95437-01-03-02 event 0.3410259117 0.0994068883349 0.0416813566369 0.00969590645225 272.265686873 9.80163564371 0.91043 0.00092
IGR_J17480m2446 95437-01-03-03 event 0.341959854164 0.0643571769709 0.0520039874143 0.00651987095023 274.998443785 6.04718053668 0.8786 0.00049
IGR_J17480m2446 95437-01-04-00 event 0.288084681903 0.0548988512474 0.082805035113 0.0104108544327 283.287734968 5.97432505434 0.8115 0.00057
IGR_J17480m2446 95437-01-04-01 event 0.293534272632 0.0490669004057 0.0966820829697 0.0121798942267 285.512955769 5.75841530668 0.81211 0.00043
IGR_J17480m2446 95437-01-05-01 event 0.160047182667 0.0305656198868 0.241987068324 0.0292144852426 304.343264331 4.80441831332 0.69553 0.00037
IGR_J17480m2446 95437-01-06-00 event 0.692633463767 0.12278180094 0.0887322780743 0.0132173522705 273.97494617 8.58413278543 0.7305 0.00044
IGR_J17480m2446 95437-01-07-00 event 0.74037662656 0.0938700749754 0.0751797928699 0.00595186115427 270.179910142 5.46025182675 0.73193 0.00035
IGR_J17480m2446 95437-01-07-01 event 0.101311078662 0.0333680122293 0.369379540976 0.0671095732406 311.900334109 6.32292561329 0.59042 0.00064
IGR_J17480m2446 95437-01-08-00 event 0.2209356688 0.0482622673258 0.237491671943 0.0319363570014 302.894437335 5.95073643119 0.67006 0.00048
IGR_J17480m2446 95437-01-09-00 event 0.384872589392 0.0638467312116 0.0668192862442 0.00794658716241 277.12947655 5.85615555017 0.76931 0.00053
IGR_J17480m2446 95437-01-10-01 event 0.260450106141 0.0771010218007 0.0555430864599 0.0162307762227 278.646641016 10.9303749291 0.79321 0.00061
IGR_J17480m2446 95437-01-10-05 event 0.106825123193 0.0383202290146 0.213611827258 0.0490715798293 303.626099979 8.1528440149 0.82117 0.0006
IGR_J17480m2446 95437-01-11-00 event 0.206009073081 0.0756154329834 0.1872355138 0.0508178385997 299.006800905 11.4913967221 0.84582 0.00092
